latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-8.1157,112.9353,323.8,1.3,1.1,2014-08-06,0305,Terra,MODIS,67,6.2,297.8,25.1,D,2
-8.1169,112.9188,335.6,1.2,1.1,2014-08-06,0558,Aqua,MODIS,67,6.2,301.4,40,D,1
-7.3964,112.7459,317.8,1.2,1.1,2014-08-06,0558,Aqua,MODIS,41,6.2,295.2,9.6,D,0
-7.7526,113.5625,318.3,1.1,1,2014-08-06,0558,Aqua,MODIS,53,6.2,302,7.5,D,0
-8.5502,114.3676,317.4,1,1,2014-08-06,0558,Aqua,MODIS,54,6.2,300.1,8.5,D,0
-8.1254,112.929,324,1.2,1.1,2014-08-06,0558,Aqua,MODIS,42,6.2,296.4,22.2,D,2
-7.6077,112.3868,320,1.3,1.1,2014-08-06,0558,Aqua,MODIS,62,6.2,300.1,10.5,D,0
-7.6234,112.3492,319.8,1.3,1.1,2014-08-06,0558,Aqua,MODIS,57,6.2,301,9.7,D,0
-7.6357,111.6464,315.3,1.4,1.2,2014-08-06,0558,Aqua,MODIS,50,6.2,294.8,9.9,D,0
-7.5666,112.6089,320.7,1.2,1.1,2014-08-06,0558,Aqua,MODIS,64,6.2,301,11.5,D,2
-6.0022,105.9866,310.5,1,1,2014-08-06,1823,Aqua,MODIS,80,6.2,289.7,9.4,N,0
-8.105,112.9318,301.5,2.8,1.6,2014-08-07,1728,Aqua,MODIS,41,6.2,275.7,32.1,N,1
-7.1035,113.9928,314.6,1,1,2014-08-08,0253,Terra,MODIS,62,6.2,301.5,8.7,D,3
-6.839,108.7501,326.8,1.6,1.2,2014-08-08,0253,Terra,MODIS,81,6.2,292.2,36.7,D,0
-8.117,112.933,330.8,1,1,2014-08-08,0253,Terra,MODIS,80,6.2,302.4,25.1,D,2
-8.1157,112.9241,342.1,1,1,2014-08-08,0253,Terra,MODIS,91,6.2,296.8,42.3,D,1
-7.7586,114.1911,319,1,1,2014-08-08,0253,Terra,MODIS,70,6.2,301.7,6.3,D,0
-7.5631,112.6123,320.4,1,1,2014-08-08,0253,Terra,MODIS,45,6.2,304,8.4,D,2
-8.1114,112.9273,315.9,2,1.4,2014-08-08,0545,Aqua,MODIS,28,6.2,296.6,31.5,D,1
-8.1209,112.9194,325.7,2,1.4,2014-08-08,0545,Aqua,MODIS,0,6.2,294.3,59.5,D,1
-6.9198,113.6656,320.5,1.6,1.3,2014-08-08,0546,Aqua,MODIS,39,6.2,299.6,16.6,D,0
-8.1226,112.9361,318,1.1,1,2014-08-08,1510,Terra,MODIS,96,6.2,287.1,21.5,N,2
-8.115,112.9226,327.4,1.1,1,2014-08-08,1510,Terra,MODIS,100,6.2,282,33.5,N,1
-8.1135,112.9332,305.4,1.1,1,2014-08-08,1510,Terra,MODIS,64,6.2,281.8,10.9,N,2
-8.108,112.9355,306.7,1.3,1.1,2014-08-08,1811,Aqua,MODIS,69,6.2,279.7,14.1,N,2
-8.1181,112.935,307.6,1.3,1.1,2014-08-08,1811,Aqua,MODIS,70,6.2,283.7,14.7,N,2
-7.0423,106.6667,306.5,1.5,1.2,2014-08-09,0336,Terra,MODIS,44,6.2,290.4,5.8,D,0
-7.0518,107.7392,310.6,1.8,1.3,2014-08-09,0336,Terra,MODIS,11,6.2,295.1,11.3,D,2
-7.9381,112.1545,315.9,1.5,1.2,2014-08-09,0628,Aqua,MODIS,63,6.2,296.7,11,D,0
-8.1099,112.9239,304.8,4.8,2,2014-08-09,1716,Aqua,MODIS,62,6.2,281.9,87.2,N,1
-8.1105,112.9322,304.4,4.8,2,2014-08-09,1716,Aqua,MODIS,60,6.2,281.6,84.1,N,1
-8.1206,112.9314,325.8,1.3,1.1,2014-08-10,0241,Terra,MODIS,79,6.2,302,28.4,D,2
-8.122,112.9405,325.8,1.3,1.1,2014-08-10,0241,Terra,MODIS,56,6.2,299.2,27.4,D,2
-8.1093,112.9246,337.6,1.3,1.1,2014-08-10,0241,Terra,MODIS,89,6.2,304.9,52.2,D,1
-8.1208,112.8994,317.2,3.4,1.7,2014-08-10,0533,Aqua,MODIS,51,6.2,293.2,73.4,D,2
-8.1331,112.9291,314.9,3.4,1.7,2014-08-10,0533,Aqua,MODIS,58,6.2,291.3,61.8,D,2
-8.1382,112.92,311.1,3.4,1.7,2014-08-10,0533,Aqua,MODIS,25,6.2,289.9,42.4,D,0
-8.1266,112.8868,313.1,3.4,1.7,2014-08-10,0533,Aqua,MODIS,54,6.2,289,54.2,D,2
-8.1144,112.9255,336.3,1,1,2014-08-10,1458,Terra,MODIS,100,6.2,286,42.7,N,1
-8.1312,112.9323,311.8,1,1,2014-08-10,1458,Terra,MODIS,83,6.2,284.5,13.4,N,2
-8.1207,112.9406,302.2,1,1,2014-08-10,1458,Terra,MODIS,7,6.2,283.6,6.7,N,2
-8.122,112.9319,321.5,1,1,2014-08-10,1458,Terra,MODIS,100,6.2,285.5,22.6,N,2
-8.1158,112.9158,302.4,1,1,2014-08-10,1458,Terra,MODIS,38,6.2,278.1,7.7,N,1
-8.1299,112.9412,309.7,1,1,2014-08-10,1458,Terra,MODIS,72,6.2,286,11.5,N,2
-8.1211,112.9387,337.3,1,1,2014-08-10,1759,Aqua,MODIS,100,6.2,285.8,41.8,N,2
-8.1108,112.931,328.1,1,1,2014-08-10,1759,Aqua,MODIS,100,6.2,284.8,29.5,N,1
-8.1225,112.9477,304.9,1,1,2014-08-10,1759,Aqua,MODIS,62,6.2,283.6,8.8,N,2
-8.1095,112.922,306.8,1,1,2014-08-10,1759,Aqua,MODIS,69,6.2,277.6,10.7,N,1
-6.4503,107.4546,316.1,1.1,1,2014-08-11,0324,Terra,MODIS,63,6.2,297.6,8.9,D,0
-6.9709,107.6125,319.2,1.1,1.1,2014-08-11,0324,Terra,MODIS,60,6.2,298.1,6.8,D,2
-7.0463,110.3284,314.9,1,1,2014-08-11,0616,Aqua,MODIS,54,6.2,297.5,6,D,0
-7.6099,112.0324,316.7,1,1,2014-08-11,0616,Aqua,MODIS,56,6.2,299.8,4.5,D,0
-7.0977,112.7842,326.2,1.1,1.1,2014-08-11,0616,Aqua,MODIS,56,6.2,308.7,12.4,D,0
-8.2015,112.081,324.1,1,1,2014-08-11,0616,Aqua,MODIS,77,6.2,299.6,12.5,D,0
-8.2002,112.0903,331.1,1,1,2014-08-11,0616,Aqua,MODIS,84,6.2,300.4,21.2,D,0
-7.1011,112.7904,327.6,1.1,1.1,2014-08-11,0616,Aqua,MODIS,76,6.2,308.4,12.3,D,0
-7.1026,112.7803,324.4,1.1,1.1,2014-08-11,0616,Aqua,MODIS,54,6.2,307.5,7.6,D,0
-8.1201,112.9285,328.6,2.1,1.4,2014-08-12,0229,Terra,MODIS,83,6.2,295.2,73.8,D,2
-8.1222,112.9414,327.9,2.1,1.4,2014-08-12,0229,Terra,MODIS,79,6.2,297,68.9,D,2
-8.115,112.9319,304.9,1.5,1.2,2014-08-12,1446,Terra,MODIS,62,6.2,281.3,16.7,N,2
-8.1263,112.9299,313.6,1.5,1.2,2014-08-12,1446,Terra,MODIS,87,6.2,283.6,27.9,N,2
-8.1248,112.9413,305.4,1.5,1.2,2014-08-12,1446,Terra,MODIS,64,6.2,283.7,17.2,N,2
-8.1168,112.9184,324.1,1.5,1.2,2014-08-12,1446,Terra,MODIS,100,6.2,280.8,45.7,N,1
-8.1077,112.934,310.6,1.3,1.1,2014-08-12,1747,Aqua,MODIS,81,6.2,280.2,17.7,N,2
-8.1176,112.932,313.4,1.3,1.1,2014-08-12,1747,Aqua,MODIS,87,6.2,283.9,20.6,N,2
-8.1287,112.9381,304.5,1.3,1.1,2014-08-12,1747,Aqua,MODIS,60,6.2,283.7,12.1,N,2
-8.119,112.9408,324.2,1.3,1.1,2014-08-12,1747,Aqua,MODIS,100,6.2,287.1,34.3,N,2
-8.1062,112.9245,325.4,1.3,1.1,2014-08-12,1747,Aqua,MODIS,100,6.2,278.5,36.9,N,1
-6.9666,110.2638,315,1.1,1,2014-08-13,0311,Terra,MODIS,49,6.2,300.2,6.9,D,0
-7.0061,110.3612,318.6,1.1,1,2014-08-13,0311,Terra,MODIS,40,6.2,299.7,8.1,D,0
-6.3795,108.3941,314.7,1,1,2014-08-13,0311,Terra,MODIS,34,6.2,300.5,6.8,D,0
-6.9574,110.4645,316.9,1.1,1,2014-08-13,0311,Terra,MODIS,38,6.2,299.8,6,D,0
-6.134,106.2873,314.9,1.2,1.1,2014-08-13,0311,Terra,MODIS,52,6.2,298.7,7.1,D,0
-7.2393,111.8123,318.9,1.3,1.1,2014-08-13,0311,Terra,MODIS,58,6.2,301.4,9.8,D,0
-7.6484,111.8149,317.2,1.3,1.1,2014-08-13,0312,Terra,MODIS,53,6.2,301.3,7,D,0
-7.449,112.5897,315.9,1.5,1.2,2014-08-13,0312,Terra,MODIS,59,6.2,299.6,11,D,0
-7.5654,112.6084,316.6,1.5,1.2,2014-08-13,0312,Terra,MODIS,38,6.2,302.5,12.6,D,2
-7.0104,107.7449,311.6,1,1,2014-08-13,0312,Terra,MODIS,56,6.2,297.4,5.7,D,0
-7.4571,110.9552,313.8,1.2,1.1,2014-08-13,0312,Terra,MODIS,62,6.2,299.1,6.3,D,0
-7.8037,112.6299,312,1,1,2014-08-13,0604,Aqua,MODIS,43,6.2,294.9,8.6,D,0
-6.5643,108.1822,319.5,1.9,1.3,2014-08-13,0604,Aqua,MODIS,73,6.2,298,18.2,D,0
-7.8773,114.4514,318.5,1,1,2014-08-13,0604,Aqua,MODIS,0,6.2,302.4,6.9,D,0
-7.9265,114.3626,327.8,1,1,2014-08-13,0604,Aqua,MODIS,76,6.2,305.4,14.5,D,0
-7.9252,114.3716,322,1,1,2014-08-13,0604,Aqua,MODIS,41,6.2,303,8.2,D,0
-8.1129,112.9256,337.5,1,1,2014-08-13,0604,Aqua,MODIS,85,6.2,302.3,35.5,D,1
-6.6049,108.1534,317.4,1.9,1.3,2014-08-13,0604,Aqua,MODIS,64,6.2,294.6,18.8,D,0
-8.2491,112.6098,318.9,1.1,1,2014-08-13,0604,Aqua,MODIS,64,6.2,297.4,10.2,D,0
-8.2504,112.6002,315.9,1.1,1,2014-08-13,0604,Aqua,MODIS,39,6.2,297.7,7.1,D,0
-6.9149,112.8753,325.8,1,1,2014-08-13,0604,Aqua,MODIS,74,6.2,303.5,15.6,D,0
-8.1221,112.9261,322,1,1,2014-08-13,0604,Aqua,MODIS,56,6.2,297.1,15,D,2
-8.1294,112.9318,345,1,1,2014-08-13,0604,Aqua,MODIS,70,6.2,298.5,47.1,D,2
-8.6111,114.1476,319.5,1,1,2014-08-13,0604,Aqua,MODIS,43,6.2,303.3,8.4,D,0
-8.1143,112.916,325.6,1,1,2014-08-13,0604,Aqua,MODIS,39,6.2,298.3,18.6,D,1
-6.5719,108.1781,319,1.9,1.3,2014-08-13,0604,Aqua,MODIS,59,6.2,298.3,17.4,D,0
-8.1128,112.9274,301,2.3,1.5,2014-08-13,1529,Terra,MODIS,37,6.2,280.3,21.4,N,1
-8.1245,112.9374,301.8,2.3,1.5,2014-08-13,1529,Terra,MODIS,44,6.2,284,22.7,N,2
-8.1249,112.912,307.5,3.7,1.8,2014-08-14,0217,Terra,MODIS,19,6.2,288.3,35.1,D,2
-8.1216,112.9469,313.1,3.7,1.8,2014-08-14,0217,Terra,MODIS,65,6.2,289.6,63,D,2
-8.1276,112.9379,314.2,2.6,1.6,2014-08-14,1434,Terra,MODIS,89,6.2,286,62.9,N,2
-8.1215,112.9352,319.7,2.6,1.6,2014-08-14,1434,Terra,MODIS,99,6.2,285,83.4,N,2
-8.1097,112.9167,316.2,2.6,1.6,2014-08-14,1434,Terra,MODIS,93,6.2,280.5,69.4,N,1
-8.1304,112.915,300.6,2.6,1.6,2014-08-14,1434,Terra,MODIS,31,6.2,284.4,25.1,N,2
-8.1059,112.9147,303,2.1,1.4,2014-08-14,1734,Aqua,MODIS,53,6.2,280.8,23.3,N,1
-8.1251,112.937,321,2.1,1.4,2014-08-14,1734,Aqua,MODIS,100,6.2,286.5,62.9,N,2
-8.1088,112.9329,316.4,2.1,1.4,2014-08-14,1734,Aqua,MODIS,93,6.2,281.6,51.1,N,1
-8.1109,112.929,322.8,2.1,1.4,2014-08-14,1734,Aqua,MODIS,100,6.2,281.9,69.6,N,1
-7.3491,111.8842,324.2,1,1,2014-08-15,0259,Terra,MODIS,64,6.2,303.9,11.3,D,0
-7.3948,112.7602,316.7,1,1,2014-08-15,0259,Terra,MODIS,27,6.2,301.8,4.9,D,0
-7.5644,112.6032,319.4,1,1,2014-08-15,0259,Terra,MODIS,53,6.2,304.5,9,D,2
-7.5968,110.1466,310.6,1.1,1,2014-08-15,0259,Terra,MODIS,34,6.2,297.9,4.5,D,0
-7.2248,110.4251,312.4,1,1,2014-08-15,0259,Terra,MODIS,45,6.2,300.3,5.1,D,0
-7.3472,110.9994,314.7,1,1,2014-08-15,0259,Terra,MODIS,59,6.2,301.1,5.2,D,0
-7.3934,112.7509,320.4,1,1,2014-08-15,0259,Terra,MODIS,53,6.2,302.1,7.9,D,0
-6.9912,108.6013,312.2,1.3,1.1,2014-08-15,0259,Terra,MODIS,61,6.2,297.5,6.2,D,0
-8.1289,112.9389,335.7,1.1,1,2014-08-15,0259,Terra,MODIS,0,6.2,296.2,33.8,D,2
-7.5657,112.6125,318.2,1,1,2014-08-15,0259,Terra,MODIS,32,6.2,301.3,7.6,D,2
-7.6554,111.6498,316.5,1,1,2014-08-15,0259,Terra,MODIS,64,6.2,302.5,5,D,0
-7.5808,111.7681,319.8,1,1,2014-08-15,0259,Terra,MODIS,65,6.2,305.8,5.9,D,0
-8.118,112.9285,331.3,1.1,1,2014-08-15,0259,Terra,MODIS,81,6.2,300.5,28.2,D,1
-6.9812,112.5142,327.2,1,1,2014-08-15,0259,Terra,MODIS,72,6.2,305.3,15.9,D,0
-8.3755,113.5097,320.5,1.1,1.1,2014-08-15,0300,Terra,MODIS,74,6.2,301.3,13.3,D,0
-8.1238,112.9291,318.6,1.5,1.2,2014-08-15,0552,Aqua,MODIS,26,6.2,292.6,19.5,D,2
-7.2477,109.1851,310.7,2.8,1.6,2014-08-15,0552,Aqua,MODIS,39,6.2,287.3,44.3,D,0
-7.2001,111.6542,303.3,1.2,1.1,2014-08-15,1517,Terra,MODIS,54,6.2,292.8,5.2,N,0
-8.1159,112.926,325.2,1.3,1.1,2014-08-15,1517,Terra,MODIS,100,6.2,281.2,41.5,N,1
-8.1131,112.9354,304,1.6,1.3,2014-08-15,1817,Aqua,MODIS,58,6.2,277,20.1,N,2
-7.9534,112.1399,314.9,2,1.4,2014-08-16,0634,Aqua,MODIS,64,6.2,297.2,14.1,D,0
-6.7672,111.2752,326.7,1.8,1.3,2014-08-16,0635,Aqua,MODIS,78,6.2,305.8,29.1,D,0
-7.7177,111.5761,334.2,1.8,1.3,2014-08-16,0635,Aqua,MODIS,85,6.2,301.1,60.1,D,0
-7.7125,111.5698,321.8,1.8,1.3,2014-08-16,0635,Aqua,MODIS,70,6.2,301.1,23.9,D,0
-7.71,111.5858,319.3,1.8,1.3,2014-08-16,0635,Aqua,MODIS,37,6.2,300.9,19.8,D,0
-7.7244,111.5714,318.4,1.8,1.3,2014-08-16,0635,Aqua,MODIS,26,6.2,299.8,15.9,D,0
-8.1013,112.9123,300.7,3.7,1.8,2014-08-16,1722,Aqua,MODIS,32,6.2,278.9,47.7,N,1
-8.108,112.9174,306.2,3.7,1.8,2014-08-16,1722,Aqua,MODIS,67,6.2,279,68.4,N,1
